topaccumulation,topaccumulationini,mb,surface,deltaspeed,dhdt,hobs,dhobs,dist2obs,dist2mar,flux,flux residual,mask,flux loads,visc_ref,visc_ref_mean,tau_ref,tau_ref_mean,hsia,visc_eff,htau,tau_eff,hb,costvalue,fluxadjoint,djdsmbtop,var,djdvar,grad_fluxdeltaspeed,deltaflux,deltafluxup,deltafluxup residual,deltafluxdown,deltafluxdown residual,deltahsiaup,deltahsiadown,deltahsia,dzs:0,dzs:1,dzs:2,surfslope:0,surfslope:1,surfslope:2,velocity:0,velocity:1,velocity:2,fluxdirection_sia:0,fluxdirection_sia:1,fluxdirection_sia:2,fluxdirection_sia loads:0,fluxdirection_sia loads:1,fluxdirection_sia loads:2,slopedirection_sia:0,slopedirection_sia:1,slopedirection_sia:2,graddsdx_sia:0,graddsdx_sia:1,graddsdx_sia:2,graddsdy_sia:0,graddsdy_sia:1,graddsdy_sia:2,fluxdirection_tau:0,fluxdirection_tau:1,fluxdirection_tau:2,fluxdirection_tau loads:0,fluxdirection_tau loads:1,fluxdirection_tau loads:2,slopedirection_tau:0,slopedirection_tau:1,slopedirection_tau:2,graddsdx_tau:0,graddsdx_tau:1,graddsdx_tau:2,graddsdy_tau:0,graddsdy_tau:1,graddsdy_tau:2,gradflux:0,gradflux:1,gradflux:2,x,y,z
5.328549002,5.315893436,5.111482514,478.3171355,0.2,0.4143181612,254.4260495,9.94691882,100000,1967.522014,182646.8837,0,1,-1.746229827e-09,52008.75061,80144.049,283677.6544,206916.48,354.1060793,131399.0512,270.5601781,175183.2905,314706.2971,0,-4959.227729,-808864126.8,5.328549002,-808864126.8,3.127098451,47620.20048,62141.28608,0,57464.34786,0,12.98008664,12.00316667,12.98008664,-0.0002826043963,-0.0002930924873,0,0.006869906845,-0.07060480525,0,5.111482514,5.111482514,0,-0.1036207897,-0.3108926445,0,3.092281986e-11,5.384208634e-10,0,0.02383676291,0.07151725325,0,-2.792817329e-05,-1.604476685e-05,0,-1.495650628e-05,-6.961868003e-05,0,-0.1175087014,-0.2386533952,0,3.283275873e-10,9.313225746e-10,0,0.03179472729,0.06457325739,0,-2.566862541e-05,-3.839090918e-05,0,-9.423075656e-06,-0.0001000539062,0,4.26239209,11.37310016,0,-2218136.71,998440.0532,0
6.967386822,6.977219607,5.624622078,1231.867864,0.2,-0.6717544963,344.8170557,11.03647293,100000,4175.770694,128795.4758,0,1,5.529727787e-09,63730.81521,80144.049,210032.8939,206916.48,934.4913104,151902.5353,728.2673872,114353.7269,1285.880896,0,14428.90721,612985035.4,6.967386822,612985035.4,0.6880150117,20592.72873,54369.51074,0,269556.3223,0,29.13881114,144.4660925,144.4660925,-0.0001523702612,-0.0002828842031,0,0.02979226973,-0.03068682582,0,5.624622078,5.624622078,0,-0.05533477475,-0.1353468714,0,5.456968211e-11,2.728484105e-11,0,0.006219071455,0.01521162539,0,-1.417704818e-07,-2.862134914e-06,0,-6.892195799e-06,1.113717468e-05,0,-0.04771892508,-0.07330936213,0,-5.165929906e-10,-2.619344741e-10,0,0.006301671117,0.0096810959,0,-1.318211702e-06,-2.025263964e-06,0,-6.783312856e-06,1.031392684e-05,0,8.794721839,-5.35464678,0,-2225824.25,1003156.625,0
6.317887174,6.344696076,5.468962568,1271.726841,0.2,-0.2137325746,326.4360208,10.80242003,100000,4252.271578,131564.7029,0,1,5.820766091e-10,63446.72733,80144.049,217458.0774,206916.48,937.3802229,152775.6598,749.4293158,117676.6073,25336.06975,0,22015.68851,1690525176,6.317887174,1690525176,-0.7584002495,20058.53891,50429.74674,0,85723.44554,0,27.15867335,46.16590815,46.16590815,-0.0001531940572,-0.0002676333496,0,0.02037076891,-0.008402702084,0,5.468962568,5.468962568,0,-0.08055441576,-0.1058338017,0,-3.710738383e-10,-1.053194865e-09,0,0.005289071021,0.006948874102,0,1.83027377e-07,1.977834185e-06,0,-3.086742273e-06,7.32358496e-06,0,-0.06193215236,-0.05400046933,0,2.095475793e-09,-1.156877261e-09,0,0.0036382955,0.003172337099,0,-8.952098548e-07,2.922878174e-06,0,-1.99286013e-06,4.78235482e-06,0,-7.233044673,3.441043425,0,-2224600.623,1003044.133,0
6.209674383,6.211905028,6.475472709,1580.108764,0.2,1.04740354,235.1865255,11.56684183,100000,2047.66711,27236.93344,0,1,6.98491931e-10,67514.12522,80144.049,181388.3945,206916.48,619.9522616,126816.3623,349.5674627,99978.78014,-3907.942124,0,2318.965412,151550598.7,6.209674383,151550598.7,-1.591474676,34390.34312,282053.4732,0,24141.90038,0,94.86581458,8.119882443,94.86581458,0.0003785495408,0.0004732778202,0,0.08548425421,-0.00600208472,0,6.475472709,6.475472709,0,0.152909786,0.107337884,0,-6.184563972e-10,-7.912603905e-11,0,-0.02407717329,-0.01690142209,0,2.08706883e-05,5.240272808e-06,0,9.229950149e-06,-1.646130489e-06,0,0.1071971831,0.06084332273,0,1.12777343e-10,-5.138645065e-11,0,-0.02765018275,-0.01569377986,0,3.548235716e-05,7.510223392e-06,0,1.388289259e-05,-7.398929018e-06,0,-5.341588781,-2.615784599,0,-2226796.588,967916.8546,0
3.702716574,3.710575857,2.938853762,386.609261,0.2,-0.4159829742,215.3966281,9.834545727,100000,1032.103474,60208.18734,0,1,-8.26548785e-09,79685.82464,80144.049,322201.9893,206916.48,199.7509512,150612.0972,111.0374311,221293.286,63288.81731,0,3629.847499,73468064.06,3.702716574,73468064.06,5.4066156,89416.75922,227280.8874,0,8482.205452,0,24.99759888,0.9329194897,24.99759888,-2.69939225e-05,-0.00013908975,0,0.3695290465,-0.1298053602,0,2.938853762,2.938853762,0,0.437636678,-0.2361459523,0,2.037268132e-10,7.275957614e-12,0,-0.2021470759,0.1090772692,0,-3.18209951e-05,-3.839098468e-05,0,-2.737146771e-05,6.884906048e-05,0,0.3828130225,-0.1703910428,0,-5.820766091e-11,-1.455191523e-11,0,-0.2024002331,0.09008885474,0,9.656265789e-06,2.48374817e-05,0,-4.60947973e-05,2.835676728e-05,0,9.927396296,17.1056817,0,-2213500.909,1002544.594,0
9.569287839,9.489514312,9.020225154,1689.42761,0.2,0.6225810812,177.0698238,17.7768669,100000,11100.39805,18652.29512,0,1,4.656612873e-10,3769.233478,80144.049,35973.27872,206916.48,261.8863518,17883.86948,215.2311491,33795.94429,-101419.6095,0,-119279.1343,-4225176449,9.569287839,-4225176449,1.013259783,125371.7952,-17262.8166,0,70574.84134,0,-2.447749851,10.00703196,10.00703196,0.0001795627192,-6.710811908e-06,0,-0.005774772636,-0.02306989527,0,9.020225154,9.020225154,0,-0.001924816684,-0.0339902371,0,0,-1.273292582e-11,0,0.000889084677,0.01570029978,0,5.473952699e-06,-1.524289247e-06,0,-4.311072606e-06,-1.007487628e-05,0,-0.00379079033,-0.02891514606,0,4.092726158e-12,-7.275957614e-12,0,0.002004260046,0.01528796556,0,4.129145076e-06,-2.973922779e-06,0,-5.545954139e-06,-1.067270894e-05,0,-4.645974807,9.712273722,0,-2223985.702,977908.4771,0
6.622294049,6.635056685,4.248561405,605.344623,0.2,-1.872220117,245.0270598,9.811179605,100000,681.5014311,82774.2331,0,1,-2.211891115e-09,73781.36248,80144.049,299120.4078,206916.48,165.1102994,117023.7225,101.9710587,177107.6596,-199235.0336,0,6694.02642,812679868.9,6.622294049,812679868.9,8.952905027,106522.7647,35910.45609,0,83991.44926,0,3.307498969,7.735953873,7.735953873,-0.0001009340772,-0.0002308001687,0,-0.1912487907,-0.4227769615,0,4.248561405,4.248561405,0,-0.1148775394,-0.515852826,0,-7.275957614e-12,-1.091393642e-10,0,0.05306264272,0.2382755963,0,-2.581246532e-05,4.614069824e-05,0,-1.721062749e-05,-7.565784977e-05,0,-0.1241360631,-0.3434254071,0,-1.818989404e-12,-2.182787284e-11,0,0.0656330026,0.1815752818,0,-7.814236974e-05,7.199816187e-05,0,-7.149873297e-05,-3.736632294e-05,0,22.94489108,21.81963406,0,-2224052.096,1007416.791,0
8.518108969,8.54638917,8.206284785,1443.288677,0.2,0.6532409014,234.3927909,12.62245723,100000,3852.779653,62054.313,0,1,-1.629814506e-09,39897.74049,80144.049,122463.5903,206916.48,557.292837,120516.5184,295.3806082,94047.20759,6090.234278,0,15841.28914,319115903.3,8.518108969,319115903.3,-2.794882708,41162.19612,112409.0167,0,-9324.455503,0,34.47041557,-2.85936009,34.47041557,0.0002578824706,0.0002462854068,0,0.03683928307,0.03773968978,0,8.206284785,8.206284785,0,0.1189313694,0.1579388177,0,2.764863893e-10,-1.527951099e-10,0,-0.01999017542,-0.02654660992,0,-4.857289885e-06,1.667715288e-05,0,8.534224305e-06,6.571605221e-06,0,0.08437113139,0.1067439416,0,-2.546585165e-11,-6.912159733e-11,0,-0.02194744179,-0.02776727543,0,-5.40194492e-06,2.31172836e-05,0,1.206925217e-05,1.256464333e-05,0,15.75999778,-29.73441132,0,-2218165.108,964663.4571,0
5.291211141,5.316720546,5.079384572,609.4183867,0.2,0.3775077524,340.7342975,10.9735429,100000,1397.711097,164135.9281,0,1,4.947651178e-09,74592.93107,80144.049,207344.5609,206916.48,227.8234401,164782.7937,121.5251774,153421.1614,291879.7485,0,68109.19021,1350588715,5.291211141,1350588715,52.07747326,82209.54161,99075.31525,0,161057.4792,0,13.22483012,21.49837017,21.49837017,-0.0001205204578,-0.0003006474385,0,-0.2595971205,-0.3502272992,0,5.079384572,5.079384572,0,-0.04829181497,-0.42521935,0,1.273292582e-11,1.564330887e-10,0,0.02230628665,0.1964114357,0,-0.0002805315917,-1.22285122e-05,0,3.431578721e-05,-7.060302949e-05,0,-0.07130184877,-0.2556779041,0,-9.094947018e-13,-2.364686225e-11,0,0.03769858903,0.1351815752,0,-0.0004165042853,4.624097407e-06,0,5.18546331e-05,-0.000126349562,0,167.6246415,92.76272479,0,-2227265.973,1005699.015,0
8.483556544,8.501932656,8.011685509,1427.795553,0.2,0.4795425012,260.3811231,12.85074106,100000,3050.542307,46712.3783,0,1,1.28056854e-09,49178.18866,80144.049,142057.8231,206916.48,585.7637999,126908.0131,319.8287728,98534.05161,-9062.218421,0,10655.96055,1099688384,8.483556544,1099688384,0.8530795995,40160.8822,117550.8952,0,11770.31301,0,37.61411687,3.766282921,37.61411687,0.0002466653265,0.0002896161891,0,0.007169113638,0.04365233374,0,8.011685509,8.011685509,0,0.04433079557,0.1986615884,0,1.145963324e-10,6.03904482e-10,0,-0.007031034939,-0.03150849316,0,-1.152166784e-05,1.073845281e-05,0,1.272136531e-05,1.878410588e-05,0,0.02049922498,0.1360082789,0,2.637534635e-11,1.928128768e-10,0,-0.005104167301,-0.03386513443,0,-1.786246929e-05,1.240986908e-05,0,2.071030417e-05,3.207047816e-05,0,19.52456289,-15.25916489,0,-2219253.006,964965.9268,0
11.1098701,11.12615118,9.331243009,1781.434964,0.2,-0.6653901849,276.1712722,16.01957915,100000,6802.577347,-548.4463131,0,1,0,15023.69178,80144.049,70424.54752,206916.48,479.8334133,60105.35669,372.6219646,58509.70554,-67500.11469,0,4654.929443,1136707587,11.1098701,1136707587,-0.6510003914,61777.74238,101242.5674,0,14410.75693,0,26.2531983,3.736851695,26.2531983,7.24057136e-05,0.0002132222266,0,-0.005242348499,0.03005521134,0,9.331243009,9.331243009,0,-0.001673463029,0.09308237303,0,-1.818989404e-12,1.491571311e-10,0,0.0003846154035,-0.02139331066,0,-1.00294836e-06,2.705065054e-06,0,3.106732647e-07,2.305409323e-05,0,-0.01440633343,0.03640956908,0,-9.094947018e-13,2.910383046e-11,0,0.005032278455,-0.01271823194,0,-3.774235693e-06,-3.466065264e-07,0,1.07759867e-06,2.697890648e-05,0,7.792568588,-11.04757055,0,-2218493.913,969364.0481,0
6.352220333,6.353572221,5.166994233,1209.155958,0.2,-0.5611293845,315.8546409,10.66718253,100000,3169.431461,124252.032,0,1,2.619344741e-09,68891.48019,80144.049,215532.2284,206916.48,714.2252417,160913.4403,530.6775752,120110.2868,1368.984012,0,1238.336765,85668350.28,6.352220333,85668350.28,-1.700074324,26118.09998,49040.81051,0,139129.352,0,20.02930065,56.82335981,56.82335981,-0.0001376899373,-0.0002710169714,0,0.002925707715,-0.07075048644,0,5.166994233,5.166994233,0,-0.03542068691,-0.1967897458,0,-2.200977178e-10,-9.495124687e-10,0,0.005131795915,0.02851115835,0,5.419875834e-06,-4.275891879e-06,0,-1.128455531e-06,1.78615137e-05,0,-0.02556907047,-0.1211785299,0,7.139533409e-11,1.455191523e-11,0,0.005194473171,0.02461797049,0,5.117805155e-06,-4.698044983e-06,0,-3.850512971e-07,2.208681411e-05,0,-0.1555405959,-8.344831022,0,-2224875.211,1004313.326,0
10.14179815,10.15825534,7.947543651,1509.990553,0.2,-1.248686213,281.6277651,13.01027391,100000,2655.240412,28846.50873,0,1,2.328306437e-09,54780.52117,80144.049,154542.8748,206916.48,594.5607149,128009.9227,297.5511169,104449.842,9270.936901,0,7374.72619,995265392.4,10.14179815,995265392.4,-1.011943085,40315.64495,114980.7598,0,35033.93027,0,37.10547556,11.30581017,37.10547556,0.0002287918096,0.0003406043557,0,-0.06541026412,0.02791989958,0,7.947543651,7.947543651,0,-0.06913295633,0.1697397244,0,-4.365574569e-11,3.346940503e-10,0,0.01200736097,-0.02948125251,0,-1.071576869e-05,-7.969891952e-06,0,-3.912214454e-06,9.032672855e-06,0,-0.08802883563,0.09976544468,0,-1.091393642e-11,5.09317033e-11,0,0.02581778332,-0.02925998754,0,-2.100321046e-05,-1.960149145e-05,0,-8.817866736e-06,1.134260793e-05,0,4.87355369,-9.933269113,0,-2220530.903,965708.4672,0
8.159965441,8.183083873,6.540548698,1071.396308,0.2,-0.8508220688,388.8572094,11.62264935,100000,7950.604386,147027.7111,0,1,2.095475793e-09,46483.95346,80144.049,209663.475,206916.48,533.0152473,180424.196,339.545532,181793.1504,38489.27916,0,9826.717208,1424480840,8.159965441,1424480840,1.431179913,37597.72337,60869.78038,0,56316.52945,0,18.81678064,17.4092263,18.81678064,-0.000182148439,-0.0001788625476,0,-0.07670271774,-0.0006246870388,0,6.540548698,6.540548698,0,-0.2467255637,0.02068602838,0,4.365574569e-11,1.818989404e-12,0,0.05246917875,-0.004399134425,0,5.364160944e-06,-8.832627563e-06,0,-9.313142385e-06,-1.102770987e-05,0,-0.2102268512,0.03381450629,0,-2.473825589e-10,2.705746738e-11,0,0.05876172928,-0.009451689224,0,2.318338074e-06,-8.196705829e-06,0,-1.157764855e-05,-1.700004094e-05,0,14.0571241,-6.901224531,0,-2224918.97,998935.1844,0
8.23275909,8.228302169,7.112726551,1499.359747,0.2,-0.2546021601,379.8076846,11.59257791,100000,6156.685243,106028.3116,0,1,7.334165275e-09,36845.16139,80144.049,166333.5716,206916.48,787.7450159,120378.254,708.3254282,111222.4081,8362.052827,0,-1907.109699,-276456853.9,8.23275909,-276456853.9,0.2705404345,26043.50957,43749.46038,0,70481.4233,0,19.47391256,31.37293722,31.37293722,-0.0001335274907,-0.0002014344851,0,0.009946113948,-0.02345939747,0,7.112726551,7.112726551,0,0.0361544053,-0.1560952978,0,-1.818989404e-12,2.110027708e-10,0,-0.004169904943,0.01800340922,0,5.668860861e-06,-2.897590713e-06,0,-5.07960403e-06,1.317416755e-05,0,0.03727646748,-0.126868827,0,3.983586794e-10,-8.949427865e-10,0,-0.004053811,0.01379696847,0,5.098032508e-06,-4.357702642e-06,0,-5.459803978e-06,1.519241766e-05,0,-0.002858543541,1.355560716,0,-2217572.589,990889.2554,0
4.525107812,4.539223045,4.726285878,1016.938577,0.2,0.7591650594,198.531393,9.975683541,100000,653.9394077,59597.96502,0,1,-1.309672371e-10,80144.049,80144.049,206916.48,206916.48,192.6840653,119850.1924,127.0823195,105557.9253,173314.2386,0,41128.4262,911281121.9,4.525107812,911281121.9,-4.006541953,94115.52233,109829.7046,0,32697.5962,0,11.64129305,3.465750007,11.64129305,0.0004413680451,0.0004835967342,0,0.1570933668,0.08539158697,0,4.726285878,4.726285878,0,0.3187264775,0.2738918377,0,-1.537046046e-10,-1.682565198e-10,0,-0.1472217223,-0.1265123261,0,-1.849050889e-05,9.461852065e-05,0,5.221649919e-05,-7.567888e-05,0,0.1176172198,0.129093868,0,-3.637978807e-12,-3.865352483e-12,0,-0.06218637119,-0.06825428459,0,-1.816135557e-05,7.054307885e-05,0,1.052988349e-05,-8.075382746e-05,0,3.14083071,-23.17354048,0,-2227307.527,964699.1493,0
6.740477855,6.756232056,5.785114041,1225.298371,0.2,-0.2708479276,340.245725,10.98160266,100000,5359.095813,122508.3619,0,1,8.381903172e-09,57835.14311,80144.049,218683.7937,206916.48,960.3590315,158760.4036,816.761883,128249.2762,-1210.860076,0,16603.18669,982900971,6.740477855,982900971,-0.9868745407,20019.40822,45511.9883,0,57465.14494,0,24.96550179,31.52237976,31.52237976,-0.0001695758163,-0.0002655460671,0,-0.01045071545,0.05764230291,0,5.785114041,5.785114041,0,-0.1112379333,-0.02551270192,0,-6.493792171e-10,-6.184563972e-11,0,0.01600933363,0.003671781241,0,7.475666515e-06,-9.523682375e-06,0,-6.746723505e-06,1.015546711e-05,0,-0.08090071968,0.004999163198,0,6.912159733e-11,-1.818989404e-11,0,0.01422882943,-0.0008792534942,0,6.919244816e-06,-1.005739247e-05,0,-9.325436605e-06,1.244698734e-05,0,-6.212810015,1.278437312,0,-2224398.881,1001735.429,0
11.70178524,11.66412415,9.314429092,1756.403011,0.2,-1.222212341,285.9955226,15.76454769,100000,11283.14931,-16485.95058,0,1,2.328306437e-09,7123.683893,80144.049,62290.75963,206916.48,376.2233882,32689.75251,357.4270035,56123.76808,-1642853.983,0,-9138.506051,-1454790871,11.70178524,-1454790871,3.535425133,77536.71571,76725.61472,0,113328.5837,0,15.59963691,23.04164997,23.04164997,-7.831819743e-05,-4.459391402e-05,0,-0.01687119959,-0.007774618553,0,9.314429092,9.314429092,0,-0.04041655293,-0.02868929912,0,1.818989404e-12,0,0,0.01199241308,0.008512698415,0,9.597729353e-06,-3.540736781e-06,0,-7.169492568e-07,-4.552576682e-07,0,-0.03558257482,-0.02475788269,0,-2.364686225e-11,-1.728039933e-11,0,0.01041402712,0.007245941677,0,8.373478302e-06,-4.660348014e-06,0,-5.876216701e-07,-2.507373165e-06,0,8.068435826,9.608689838,0,-2218708.096,974369.3451,0
8.894184098,8.900532867,7.031466305,1133.123025,0.2,-1.017929404,429.949203,12.16586219,100000,8894.574318,118317.3123,0,1,7.566995919e-09,38395.44085,80144.049,195571.997,206916.48,424.1805259,156442.6978,251.6521369,178270.7073,-23803.07468,0,2603.403514,313363571.4,8.894184098,313363571.4,4.616278615,50347.81246,84037.35059,0,95251.55466,0,20.30647958,23.01623904,23.01623904,-0.0001605998463,-0.0001718513158,0,-0.1063169942,-0.03565458836,0,7.031466305,7.031466305,0,-0.2461076568,-0.07450295158,0,-3.419700079e-10,2.182787284e-11,0,0.06432221997,0.01947194696,0,-1.493506109e-06,4.475809864e-06,0,4.500478175e-06,-2.727709399e-06,0,-0.2174016607,-0.06586973426,0,-2.182787284e-10,3.819877747e-11,0,0.0753649357,0.0228345463,0,-7.235142412e-06,7.392004541e-06,0,6.285991457e-06,-3.227859434e-06,0,5.625401622,17.45599145,0,-2225478.051,996674.1385,0
11.73790614,11.75311574,9.388631072,1678.401888,0.2,-1.228020039,251.7092208,16.38646046,100000,12460.28505,27674.34876,0,1,-9.778887033e-09,6852.901984,80144.049,56962.64969,206916.48,370.0592414,31844.5444,332.4994454,52209.60247,9324.42735,0,6434.867549,1026398524,11.73790614,1026398524,3.660176635,81609.86805,18027.80449,0,189378.057,0,3.619806188,38.02525499,38.02525499,0.00012200555,-6.143718678e-05,0,-0.01252991641,-0.005781427218,0,9.388631072,9.388631072,0,-0.03516222957,-0.02586012005,0,2.000888344e-11,1.364242053e-11,0,0.009490300628,0.006979657337,0,6.132813157e-06,2.4663818e-06,0,2.334878694e-06,-3.417585117e-06,0,-0.03299651605,-0.02171980393,0,-2.728484105e-12,1.364242053e-11,0,0.008673163663,0.005709069829,0,6.577010985e-06,3.016871005e-06,0,2.554931441e-06,-2.388625115e-06,0,5.116421449,13.18446173,0,-2221845.291,978248.5805,0
9.261560024,10.64018768,9.168979563,1689.955005,0.2,-0.3613316155,252.2315523,16.68744313,100000,12676.49017,29232.1945,0,1,1.396983862e-09,7375.650418,80144.049,59255.10502,206916.48,386.1076028,34184.37403,345.2327356,54209.00435,-563665.0072,0,532651.4764,7.653886772e+10,9.261560024,7.653886772e+10,2.445514266,79619.22383,-5432.918966,0,123082.994,0,-1.138688898,25.79704202,25.79704202,0.0001526654494,-5.426601613e-05,0,-0.005776129638,-0.004122047344,0,9.168979563,9.168979563,0,-0.01214193743,-0.02151659242,0,-2.728484105e-12,-1.364242053e-11,0,0.003088923846,0.005473847627,0,6.883294855e-06,-2.621520375e-06,0,-2.10756911e-06,-5.574942117e-07,0,-0.01164450749,-0.01868171403,0,-1.818989404e-12,-2.819433575e-11,0,0.002909551924,0.004667901759,0,6.080068287e-06,-2.725456014e-06,0,-2.058726187e-06,-4.594160144e-07,0,5.154244719,7.073326611,0,-2222865.144,979110.3049,0
9.13105457,9.140621262,7.275693131,1296.822849,0.2,-0.9842280748,432.9046387,12.20518802,100000,8388.28054,115432.699,0,1,7.450580597e-09,43225.40213,80144.049,170613.4498,206916.48,781.326686,158665.7387,607.9752355,133021.057,-30437.40992,0,-6506.996934,168557963.1,9.13105457,168557963.1,0.7762987036,27474.97848,53801.71117,0,86256.16407,0,23.90029172,38.31750774,38.31750774,-4.066399332e-05,-0.0001419504614,0,-0.0388011571,0.006289775807,0,7.275693131,7.275693131,0,-0.1708235206,-0.09832288667,0,-3.492459655e-10,1.109583536e-10,0,0.02135644617,0.01229237888,0,3.762102309e-06,-3.066861957e-06,0,-1.381090748e-06,1.274790208e-06,0,-0.1598635897,-0.07336180172,0,2.692104317e-10,-2.492015483e-10,0,0.02210534769,0.01014419942,0,4.131771496e-06,-2.639481441e-06,0,-1.300636309e-06,9.662890697e-07,0,9.650473007,-5.768979489,0,-2229035.583,998539.421,0
5.183265149,5.19577026,4.81094202,1155.787261,0.2,0.1975213498,269.6046466,10.05548992,100000,2215.526318,92532.49743,0,1,-1.152511686e-08,67020.14773,80144.049,231587.1676,206916.48,524.8517928,147969.3787,337.0059648,135954.5589,5203.696857,0,5956.077503,797062789.4,5.183265149,797062789.4,-0.9429065989,34202.36758,33319.80139,0,76501.23333,0,9.796015621,22.49134885,22.49134885,-0.0001883076632,-0.0002261798673,0,-0.05647721517,0.03735780683,0,4.81094202,4.81094202,0,-0.2236667328,-0.06290930306,0,-1.091393642e-11,-1.455191523e-10,0,0.04314906954,0.01213626121,0,3.099995076e-05,-4.017516629e-05,0,-1.72492636e-06,1.320218108e-05,0,-0.1514138545,-0.01795179206,0,-2.182787284e-11,-2.546585165e-11,0,0.04453348863,0.00527993908,0,3.932448121e-05,-5.443414601e-05,0,-7.832015626e-06,2.622457841e-05,0,-11.83522139,7.120688393,0,-2221217.616,1003554.879,0
4.004608577,4.006582454,4.451254251,1026.34356,0.2,0.983482299,203.8839554,9.998537045,100000,575.4954254,23209.4033,0,1,-8.658389561e-10,80144.049,80144.049,206916.48,206916.48,170.8116424,113051.5319,102.1972252,111477.2141,63409.98247,0,15027.76647,126808182.5,4.004608577,126808182.5,3.221763629,107843.0212,25646.22322,0,30194.75308,0,2.377758988,2.799470507,2.799470507,0.0004577424086,0.0004779971131,0,0.4668304049,-0.124228478,0,4.451254251,4.451254251,0,0.4795109471,0.08401953009,0,-1.009539119e-10,-1.523403625e-11,0,-0.2214890586,-0.03880913823,0,-5.41732782e-05,4.147547965e-05,0,0.000135890663,-3.889935933e-05,0,0.2280565655,-0.02425159146,0,3.637978807e-12,-3.410605132e-13,0,-0.1205776693,0.01282225911,0,-5.934507687e-05,-6.540305537e-06,0,8.774924885e-05,1.217514967e-06,0,-13.16074142,29.26955957,0,-2227019.045,963857.1719,0
8.979979297,8.992889101,8.33059956,1603.042513,0.2,0.3461036617,291.0402843,13.39839338,100000,3901.165949,10129.95022,0,1,1.164153218e-09,45261.44284,80144.049,134337.2631,206916.48,671.4747137,125814.033,379.7913313,95729.82894,-7466.422094,0,6399.271065,801498182.9,8.979979297,801498182.9,-1.701133785,36901.80466,81085.86233,0,39763.68612,0,29.44084417,14.43749198,29.44084417,0.0003158454287,0.0003626530005,0,-0.03733454777,0.03985320672,0,8.33059956,8.33059956,0,-0.01565163191,0.1624116023,0,8.367351256e-11,-2.000888344e-10,0,0.002453494872,-0.02545907262,0,3.44935045e-06,-6.421788404e-06,0,-1.35860944e-05,-7.440131982e-06,0,-0.03579705857,0.1066990981,0,-1.091393642e-11,1.928128768e-10,0,0.008912290133,-0.02656456584,0,8.317416527e-06,-8.080389795e-06,0,-1.853242768e-05,-1.252923044e-05,0,0.3928712254,-8.898540152,0,-2221293.902,967401.3365,0
8.938285109,8.965143583,8.94550871,1647.31659,0.2,1.063191173,346.4191311,14.51190268,100000,14526.74819,65383.92435,0,1,5.587935448e-09,13149.54762,80144.049,100490.8717,206916.48,464.539573,60219.88941,390.0168484,92054.40291,-43233.71303,0,-168.1768431,1594714935,8.938285109,1594714935,2.555347626,56673.2171,5458.886138,0,75147.66222,0,1.397817672,19.24252083,19.24252083,-0.0001638886454,-9.133927245e-05,0,0.002629114699,-0.06192987985,0,8.94550871,8.94550871,0,0.009530704277,-0.06518167362,0,7.730704965e-12,-2.182787284e-11,0,-0.003252086592,0.02224142526,0,8.523718711e-07,-1.141748859e-05,0,-1.131952391e-05,9.874789655e-06,0,0.01298002149,-0.06269047846,0,-1.409716788e-11,7.275957614e-11,0,-0.005319633513,0.02569258999,0,1.267144704e-06,-1.285764392e-05,0,-1.298012236e-05,1.169501178e-05,0,4.765591923,8.011146205,0,-2220266.046,982877.5338,0
8.151799436,8.178993889,8.164149914,1684.800037,0.2,0.9734010155,278.3329739,12.83464908,100000,5153.535798,4671.229222,0,1,6.98491931e-10,43864.86915,80144.049,133376.5837,206916.48,737.778144,134963.0597,437.4329688,99430.1542,-14595.82893,0,11172.87448,1881159822,8.151799436,1881159822,-2.393237784,32186.67906,56841.97998,0,38360.07621,0,22.6661118,15.29633162,22.6661118,0.000350570303,0.0003789571585,0,0.01784777009,0.04185514664,0,8.164149914,8.164149914,0,0.08555866739,0.1414868028,0,-6.002665032e-10,2.25554686e-10,0,-0.01213708153,-0.02007086966,0,6.73819822e-06,1.591874744e-07,0,4.429779485e-06,5.089340407e-06,0,0.05338226456,0.1088293763,0,1.818989404e-12,1.236912794e-10,0,-0.01112762886,-0.02268567884,0,9.491333694e-06,4.304858577e-07,0,9.433681081e-06,7.80414979e-06,0,-6.761041795,-5.205147125,0,-2223772.686,969229.2304,0
6.881792667,6.897627925,5.658217568,1194.471368,0.2,-0.5545006933,352.8944667,11.13806586,100000,3670.210603,120348.4308,0,1,-6.98491931e-10,64817.97349,80144.049,205754.7022,206916.48,730.7948295,164352.2886,538.9119989,123006.9852,431.0678037,0,30300.63321,1005034331,6.881792667,1005034331,1.357993189,26720.39981,53468.52582,0,169094.081,0,22.28768904,70.48476158,70.48476158,-0.0001483215036,-0.0002921130331,0,0.04268434463,-0.05171914682,0,5.658217568,5.658217568,0,-0.03661529999,-0.1820277917,0,-2.546585165e-11,4.401954357e-10,0,0.005620826635,0.02794314562,0,-2.267613367e-06,-5.032766946e-06,0,-1.30628564e-05,2.182600622e-05,0,-0.02770650517,-0.1120320679,0,4.547473509e-11,1.89174898e-10,0,0.006091471444,0.0246310438,0,-2.934387955e-06,-7.53136247e-06,0,-1.84915721e-05,2.73842299e-05,0,7.815841211,-1.025875264,0,-2226601.908,1003445.542,0
